	author_id	username	author_followers	author_tweets	author_description	author_location	text	created_at	retweets	replies	likes	quote_count
7269	14726230	CauseofourJoy	7853	290378	"Joyfully Catholic mother, editor of ""A Special Mother is Born"", Director of Pathways Pregnancy  Center in Norwich CT"	 Eastern CT	@ShellRoost @daavetv @aterkel @avidkayaker50 He already employed him as the bag man for bribes from China, Russia, Ukraine. Hunter Biden is only one person!	2021-01-20 00:42:40+00:00	0	0	0	0
7270	822200121626656769	avis_cheri	508	21588	Married to my Best friend for 42 years 💜Proud mother of 2, working for a living! God has been good to my family! 🙏Make AmericaGreat!🇺🇸	Fairdale, KY	@willchamberlain @barnes_law Ukraine	2021-01-20 00:42:37+00:00	0	0	0	0
7271	73400847	__Reliance__	260	10760	Because diving is what I do • Japanese rock/metal is what I love— me USMC Vet 3/7 •Loving life in Japan •Addicted to 🍫,🍵 and ☕️ •him/he/dude	福岡，日本	@gnuman1979 This really reminds me of Ukraine.	2021-01-20 00:42:32+00:00	0	0	0	0
7272	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@politico Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/b2rSrGfexg"	2021-01-20 00:42:06+00:00	0	0	0	0
7273	1337522790182903809	WaverleyWray	376	2269	"studying humanity
tech tyrants didn't like me proving there's no difference between enemy action and the new Democratic party.
They betrayed the 1st amendment."		BREAKING: Trump formally declassifies #Russia documents over objections of FBI https://t.co/Z1SBE61qM7 via @JustTheNews	2021-01-20 00:42:00+00:00	0	0	0	0
7274	307942295	BrownYasmine	2475	246484	Jamaican . loves cricket, football, politics, fashion, travel, music, fund loving, enterprising, conservative, enjoy challenges, Chelsea, Germany for life	New York	"Corrupt FBI Wray should have gone ages ago... Why on earth President Trump had that ENEMY there, only God he knows why??? 

BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/biqawDnNbe via @JustTheNews"	2021-01-20 00:41:57+00:00	0	0	0	0
7275	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Evan_Rosenfeld Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/gmMUN6b1Sr"	2021-01-20 00:41:29+00:00	0	0	0	0
7276	2913810623	marilyn_brickel	1914	77379	Christian conservative from Georgia. #MAGA	Alpharetta, Georgia	BREAKING: Trump formally declassifies Russia documents over objections of FBI | Just The News https://t.co/jw36diHE2L	2021-01-20 00:41:27+00:00	1	0	1	0
7277	632328283	marks_joan	446	51463	"""The sounds of children screaming have been removed …” 😭🤬What the AF? Ban Assault Weapons,NOW!♥️♥️ M.A./M.Ed.#WeDissent 💙on POST…"		They need to not let up on @RonJohnsonWI . For a non-conspiracy person his assent strait to the Senate without a glimmer of Politics is confusing...added to his Ukraine and Election PUBLIC BOX performances...he is UnAmerican. #RonJohnson https://t.co/xZrFlwVTds	2021-01-20 00:41:13+00:00	0	0	0	0
7278	16012783	thedailybeast	1384637	412254	"Independent. Intelligent. Influential. Send tips to tips@thedailybeast.com

Check out @beastobsessed, our new hub for pop-culture's moments, movies and shows!"	New York, NY	EXCLUSIVE: Sen. Wyden wants answers from the Trump administration about what he calls a suspiciously-timed sanctioning of the man behind the bogus narrative that Ukraine interfered in the 2016 election https://t.co/XMZBlku4J4	2021-01-20 00:41:06+00:00	84	3	180	1
7279	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@svirsky1 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/kIpiS5xGz5"	2021-01-20 00:40:52+00:00	0	0	0	0
7280	22451576	schlotfeldt3	148	2777	$ADA	davenport, ia	"@davidgokhshtein #hackenai $hai 

Only $5m MC. Only 185m CS. Mou with Ukraine government. https://t.co/keetq3Sclw"	2021-01-20 00:40:45+00:00	0	0	4	0
7281	21732264	RadsDocDancer	1456	13518	Radiologist; Amateur Latin Ballroom Dancer; Docs4PatientCare Free Market Medical Reform Advocate; American Patriot; Proponent of Individual Rights; Ayn Rand Fan	USA	BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/4Xct2qPorG via @JustTheNews	2021-01-20 00:40:26+00:00	0	0	0	0
7282	556955675	PKellyHardwa822	3922	111048	Tourette TS who supports  ProLife 1A 2A #Resist-Evil   #OSINT enough said..	United States	"""🚨BREAKING: Trump formally declassifies Russia documents over objections of FBI
Trump says he approved materials in a foot-tall binder of FBI documents ""be declassified to the maximum extent possible."""": https://t.co/Azk9IH7hYL"	2021-01-20 00:40:24+00:00	0	0	2	0
7283	2852134498	tankandsam	726	50416	American - Always Learning. Republican - Book Reader -Animal lover- People Watcher		@willchamberlain Not Ukraine 😂😂	2021-01-20 00:40:16+00:00	0	0	0	0
7284	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Azodiac83 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/yuXNPMS7dK"	2021-01-20 00:40:15+00:00	0	0	0	0
7285	1265862973	josephmoris3	28	797	Retired	Aticama, Nayarit, Mexico	@TiredRepublican @JosAntn47225351 @SecPompeo @mikepompeo @GOPLeader @senatemajldr You’re blind and brainwashed. I’m sure you screamed for the rights of the whistleblower in the Ukraine impeachment hoax yet you don’t seem to care about the hundreds of whistleblowers who witnessed voter fraud. Geez.	2021-01-20 00:40:03+00:00	0	1	1	0
7286	489894993	judyannaggie	8876	266156	Trump won. R.N. Pro-life, military & Blue! News junky! You decide! DAR. All DMs die there. Happily married to a Marine. TexasAggie. 🍊🇺🇸🇺🇸🇺🇸		BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/E5ditV6QXU via @JustTheNews	2021-01-20 00:39:40+00:00	17	3	36	2
7287	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Billbrowder Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/CEz617FDao"	2021-01-20 00:39:38+00:00	0	0	0	0
7288	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@isaacappelt @kylegriffin1 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/FWqrG1jNIo"	2021-01-20 00:39:01+00:00	0	0	0	0
7289	1037469509995704322	Raheem7ii	15143	73693	Student of the game. @ManCity		@umirf1 @_NazMs @mcfcdante On the lowest of keys we should try zinchenko at DM in an irrelevant cup game, plays well in a pivot for Ukraine	2021-01-20 00:38:43+00:00	0	2	0	0
7290	526646343	Dons544	44	38397	I hate that I have to sign up for this to communicate with someone, look how easy it was to hack and make me look left wing wacko	Mich	"ROFLOL 
""The president has spent his final weeks in office seeking to erase any vestiges of the investigation""
Meanwhile President Trump has done the same thing he did with the Ukraine conversation, declassified it and opened it up for public scrutiny.
https://t.co/k65Rq6ehrQ"	2021-01-20 00:38:34+00:00	0	0	0	1
7291	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@NickBaumann @elainejgodfrey Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/VoRXqd2Ri5"	2021-01-20 00:38:24+00:00	0	0	0	0
7292	2170679821	G65Joe	438	9567	Concerned US citizen for the proliferation of life, liberty and the pursuit of happiness. Wherever you go, there you are.		This will be n investing year as Biden desperately tries to figure out his agenda, which run by CCP, Ukraine, BLM and ANTIFA. One is certain the MSM will make it all sound wonderful, if you're a minority. White people will be hunted, harassed, and jailed for not being ethic. https://t.co/72zQXPazoJ	2021-01-20 00:38:23+00:00	0	0	0	0
7293	367337519	Ckg768	9	825	He didn’t fall....inconceivable!! #NYR #NYG #Rutgers	New Jersey, USA	@HockeyStatMiner You guys are young. The Soviet Union (USSR) included Russia, Lithuania, Kazakhstan, Ukraine.	2021-01-20 00:38:21+00:00	0	1	0	0
7294	389318167	JoyFlick1	4878	171341	Married to Dave, proud Mom of 3, AF Mom, Mimi to 4 Grandboys, animal lover/rescuer, Dallas Cowboys fan, AF Falcons fan for life, conservative, Christian.	Texas	"Good. “The truth shall set us free.”

BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/rkObt8Gjdq via @JustTheNews"	2021-01-20 00:38:17+00:00	1	0	5	0
7295	958865926085951488	locantore_k	1936	14751	"Follower of Christ Jesus/Fur baby Mom/Proud American/Proud Auntie
Loves Truth, Hates Bigotry, Racism & Lies
Former Dem 45+ yrs"	Southwest USA	"@rootcauseteam @RealMattCouch Why don’t you do something constructive &amp; look up Biden crime family ties to China Ukraine Russia &amp; more
They sold out our Country to enrich themselves"	2021-01-20 00:38:06+00:00	0	2	6	0
7296	3950618658	JohnSpangler10	95	29380	Was Elijah the Tishbite and John the baptist in previous life. Met 2nd coming of Jesus Christ in Hiroshima in 1983. Won battle of Armageddon on August 2nd, 1990	National City, California	"Don't forget Ukraine was ""Biden's thing"" according to Pres. Obama. He probably ordered the downing of MH 17 and had no problem with Ukrainian Nazis in the government https://t.co/OQgulUg3HX"	2021-01-20 00:38:05+00:00	0	0	0	0
7297	1045829265953103873	LtotheL2	1257	102326	Unaffiliated Constitutionalist. Our government is corrupt. https://t.co/XlmmgoPYu5		Her look at this hard hitting reporting. Nothing about Biden's quid pro quo with Ukraine, his brother and son payments from Russia and China, his role in campaign spying....just Peloton. Stunning. https://t.co/wvzG9W8GGa	2021-01-20 00:38:02+00:00	0	0	1	0
7298	2838885389	ConcernedVoting	984	34433	Attorney, Pro-America. Wake Up America—Dem Party is Controlled by Marxist activists whose goal is to destroy US, Democracy, Capitalism, Middle Class	Texas	"BREAKING: Trump formally declassifies Russia documents over objections of FBI 

⁦@FBI⁩ are minions of DEM PARTY

THEY do not serve AMERICANS

THANK YOU ⁦@POTUS⁩ for declassifying docs!

Docs Likely show FBI FRAUD https://t.co/i2StPVyc3x"	2021-01-20 00:37:52+00:00	0	0	0	0
7299	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@covie_93 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/0Xio0gqs6S"	2021-01-20 00:37:47+00:00	0	0	0	0
7300	991472121128906752	MichelleSchlen6	10718	28903	"Part of the #XRPARMY !! I'm blessed &
I'm here for the entertainment purposes only part!  🥰"	USA	"💥💥💥
#DECLAS

""Officials said they expected the first materials to surface in public by midday Wednesday."" https://t.co/vVbnLDbHRg"	2021-01-20 00:37:37+00:00	2	2	15	0
7301	1173072742935093248	pepefrogart	115	4718	"Former surfer,scuba diver,sailor,now internet surfer,dumpster diver,garage seller
recent amputee
Seventh generation Texan
Gd blss America n all the ships at sea"		"@Pudingtane Biden's Ukrain property busted guns,gold,black tar heroin,evidence of trafficking 
https://t.co/SawyUV8Ayr"	2021-01-20 00:37:30+00:00	0	0	0	0
7302	1033712180519153664	fatdavemakes	74	5237	"SW Engineer and Maker/breaker of random things. Bi/Demi, he/him - slightly crazy with a broken brain.
https://t.co/0mHGtWckvw"		@Re_Boot_Me @JAYTEEAU English, but we were communicating with people in France, Germany, Ukraine, China, India, America and Mexico sometimes all simultaneously. Language, the style, word choice and order of delivery got to be a huge deal when trying to convey technical information.	2021-01-20 00:37:25+00:00	0	1	2	0
7303	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@ilyapahomov @navalny Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/4FbPc24Znk"	2021-01-20 00:37:11+00:00	0	0	0	0
7304	148816145	imhumanewan	58	14840	A lover of wisdom & freedom. 中年芸術大生・芸術学専攻. Rom & RT. 情報収集備忘録. EXO. SuperM. NCT. RT is not always my stan. 無言FRTご容赦ください. 心ある皆様の有益な情報提供に感謝致します. *鍵垢=休憩中	Earth	BREAKING: Trump formally declassifies Russia documents over objections of FBI  https://t.co/ly0L37zabV	2021-01-20 00:36:56+00:00	0	0	0	0
7305	52829154	bdquinn	4010	132952	Permanent Secretary of the Department of Bad Takes	Madison, WI	@trumwill 2020 + the post-election period was what I thought would happen all along. He was more inept and indecisive generally than I had supposed. Then it just went totally off the rails starting with the Ukraine scandal. That was what I always feared and it got worse from there.	2021-01-20 00:36:47+00:00	2	1	2	0
7306	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@AlbertoRodNews Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/3UZS0d5UJc"	2021-01-20 00:36:34+00:00	0	0	0	0
7307	892064924477816835	sara_irs_ea	173	3321	Enrolled Agent-15yrs in Tax Arena,Studies in Biology,Accounting,Economics, Fascinated in the Science of Society & how Solutions can be equated!	Frostburg, MD	@brithume I actually laughed out loud!!! Poor #Biden better hope his Alzheimer’s doesn’t kick in! I wonder who is writing the speech? I know he wouldn’t dare go off script....unless of course it’s about bribery in the Ukraine!	2021-01-20 00:36:23+00:00	0	0	0	0
7308	1200198457660542977	thepinkneonbird	1490	29360	"#LestWeForget

Conservative!
A snowbird that loves both 🇨🇦🇺🇸.
Be warned...I swear...A LOT!
""Sheep drink Kool-aid"""		"@_David_Edward @JesseKellyDC What about being a ""wanted"" man in the Ukraine? 

Scandal 2?"	2021-01-20 00:36:19+00:00	0	0	2	0
7309	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@Meidas_UMaine Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/vxT8EbOFXm"	2021-01-20 00:35:57+00:00	0	0	0	0
7310	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@hermanntertsch Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/p5WZ9c32Qe"	2021-01-20 00:35:20+00:00	0	0	0	0
7311	1239742202	Angie_laughing	2846	33153	American  🇺🇸 🦇🔊	USA	"@terry00275301 @Leslieoo7 @IvankaTrump Hunter is deplorable 🤮🤮🤮🤮🤮
And richer than you or me, because he got China and Ukraine contracts to do nothing. All on his....own. hehehe"	2021-01-20 00:35:20+00:00	0	2	0	0
7312	942733670	rocknrollkimber	71	1783	I am a 100% hot blooded American who will speak my mind and pass on truth bombs. ❤️❤️🇺🇸🇺🇸✌🏼✌🏼	myrtle beach sc	@stevethompson99 @Baseballisgood2 @gregkellyusa @newsmax And you think Biden is? He’s already been in the White House and sold our nations jobs to overseas companies for kickbacks and traded money to Iran for that stupid nuclear deal. On top of selling his position to Ukraine and China and more so yeah Biden is corrupt.	2021-01-20 00:35:11+00:00	0	0	0	0
7313	1351478335	specialxblend	79	746	"I am for, ""A Constitution 'for' the united states"" not ""The constitution 'of' The United States Of America"".  Wording matters and so do capitals."	Republic of the united states 	"@RealCandaceO Stay out of D.C. patriots. Definite false flag going to happen.  More than likely like the ""Maiden Massacre"" in Kiev, Ukraine in 2014.  Guess who was V.P. then? Yeah using the same card as they did in Ukraine. They're using Q anon as a scapegoat to start it off."	2021-01-20 00:35:00+00:00	0	0	0	0
7314	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@voxdotcom Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/sHK9mm7u2P"	2021-01-20 00:34:43+00:00	0	0	0	0
7315	15063486	catoletters	81294	478075	Voluntary Cooperation/Exchange; Human choice is the foundation of liberty. Read Rothbard and Mises. Peace NAP. End the Fed.  Parody, I am not Cato The Younger		@TrollColors @wattsupwiththat Sideline, Ukraine gave up their Soviet nukes, thank heavens.  Some Russians were thinking ahead.	2021-01-20 00:34:11+00:00	0	1	0	0
7316	310282801	ShannonForTrump	11729	122466	Mom, wife, Longhorn! 🤘🏻🤘🏻Thankful for Trump! 🇺🇸 MAGA Followed by @RealJamesWoods @AlvedaCKing 🇺🇸 Pronoun: Trump Won		#BenghaziAintGoingAway #ArabSprings #SaveTheChildren #Haiti #Ukraine   D E C L A S S ‼️ https://t.co/NCchGZEKRF	2021-01-20 00:34:07+00:00	0	0	1	0
7317	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@ATAKIIZI Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/QSuVRcPxg7"	2021-01-20 00:34:06+00:00	0	0	0	0
7318	525380796	JoAnnAprile	4183	537729	Love my family,my dog,all animals & horse racing.I will always retweet for any good cause especially shelter dogs & cats.I'm a Deplorable Neanderthal #TRUMP2024	Warren NJ	BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/YWNoickK6h via @JustTheNews	2021-01-20 00:33:56+00:00	0	0	1	0
7319	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@v_j_freeman Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/xLGjxkN937"	2021-01-20 00:33:29+00:00	0	0	0	0
7320	1022690720321290240	orlandoslove88	24	3471	#blacklivesmatter	my bed 	ukraine #PROUDOFJOHNNY	2021-01-20 00:33:27+00:00	0	1	0	0
7321	23381760	wpaylor	2786	24996	Retired wife and mother to two grown boys, DM's will be deleted!	NC	@willchamberlain Ukraine	2021-01-20 00:33:07+00:00	0	0	0	0
7322	407883002	DeRocheDennis	6975	17638	Visionary Entrepreneur, Day Trader and Investor, Proud Conservative #MAGA #FOREX #Vietnam #Combat Vet #KAG	Blackfoot, Idaho	BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/uMaPGmYiGv via @JustTheNews	2021-01-20 00:32:58+00:00	0	0	0	0
7323	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@lemondefr Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/dFuAT5mnR7"	2021-01-20 00:32:53+00:00	0	0	0	0
7324	795802793412009985	peteyp_comanche	251	11256	Rodeo, conservative, Wife, Mother, Trump supporter!		@peterjhasson But yet he’s all about Ukraine oil.. 😡😡😡😡🇺🇸🇺🇸	2021-01-20 00:32:41+00:00	0	0	0	0
7325	1096470937166204928	Kay47723730	327	67348	"拜登(民主党）与中共演双簧，一个要掩盖窃选夺取！一个要掩盖疫情散病毒！
世界灾难的源头！——拜登窃选 ！ 中共散毒！


The source of world disasters! ——Biden steals the election! The CCP spreads the virus!"		BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/GTybo5fR5r via @JustTheNews	2021-01-20 00:32:19+00:00	0	1	0	0
7326	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@VABVOX Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/iIRd53si0Y"	2021-01-20 00:32:16+00:00	0	0	0	0
7327	3588405434	jesmond45	97	8629	God is Great all the time	Mason City, IA	IMPEACH HE IS NOT MY PRESIDENT TELL US ABOUT THE UKRAINE DEALS! https://t.co/cy2m3lk4kl	2021-01-20 00:31:48+00:00	0	0	0	0
7328	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@mini_bubbly Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/MUUWKEnhCd"	2021-01-20 00:31:39+00:00	0	0	0	0
7329	707003624904200193	GonzalezReads	10	429	Fun neighborhood reading spot		@ROBC87755256 @politico Have you learned nothing yet from the whole Russia Collusion Hoax that the Democrats did to President Trump for two years. Then the fake impeachment for the actions of Biden on Ukraine. Seriously, the whole government is corrupt, they cover for each other.	2021-01-20 00:31:28+00:00	0	0	0	0
7330	746278459	dannybvamp	26	619		Cincinnati, OH	BREAKING: Trump formally declassifies Russia documents over objections of FBI | Just The News https://t.co/eBmN9cHiLr	2021-01-20 00:31:23+00:00	0	0	0	0
7331	1208915305642090496	Giulia2261	668	30346	The Democrats are out of control! Time to drain the swamp! Save our Constitution! No DMs		@DailyCaller @DavidChalian the only thing @JoeBiden embraces is little girls and the money funneled to him from China and the Ukraine. What a moron! @RabbitsJessica	2021-01-20 00:31:07+00:00	0	0	0	0
7332	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@ChrisCoons @JoeBiden Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/kHN3IsfRpM"	2021-01-20 00:31:02+00:00	0	0	0	0
7333	1342288100320428033	TamInTokyo	61	4043	Transplanted From@Texas to Tokyo for the time being. What an amazing experience.  please don’t bother trolling me… irrelevant people are a waste of my time.	Japan	@shrmlady @RepMattGaetz Actually he has $13M to show for it ... at a minimum... and Ukraine wants it back	2021-01-20 00:30:51+00:00	0	0	0	0
7334	1293574941623947270	adolfo_libardo	2253	39344	🇺🇸 US NAVY VET🇺🇸DJT WON 1A  2A D🇺🇸 Detest PC culture🇺🇸Deplorable Irreverent 🇺🇸Curioso🇺🇸CV-59🇺🇸		🇨🇳Joe ANEURYSMS HIDEN Biden is a CHILD MOLESTER, SEXUAL PREDATOR, DEVIANT, SNIFFER of GIRLS, CROOK, PLAGIARIST, COWARD, MYTHOMANIAC, TRAITOR 🇨🇳CCP PUPPET🇨🇳 FELON (Charges in Ukraine) RACIST and One of the WORST WHITE SUPREMACIST IN MODERN TIMES🇨🇳 https://t.co/5skwAOcC06	2021-01-20 00:30:48+00:00	0	0	0	0
7335	529692138	utmouseman	20	9880			BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/NavWleZJ90 via @JustTheNews	2021-01-20 00:30:28+00:00	0	0	0	0
7336	1276190084098859011	subjectio_relay	21	129871	#subjectio exposes the working of propaganda and geopolitical reality in 🇺🇦 🇲🇩 🇧🇾  🇧🇦 🇲🇪 🇲🇰 🇽🇰  🇷🇸		"@mary90616311 Subjectio’s geopolitical atlas explores influences exercised by Russia and the West in Ukraine, Belarus, Moldova, Bosnia and Herzegovina, Serbia, Montenegro, North Macedonia and Kosovo: 

https://t.co/lO8zrYnFBI

@subjectio2020 #subjectio https://t.co/KBdA7zFRCc"	2021-01-20 00:30:25+00:00	0	0	0	0
7337	16081493	AForce4Fweedom	3565	132027	"🦍 
* ""A republic if you can keep it"" 
* It's the economy stupid.  
* You know who really won."	Mid-Missouri,  USA	"Best part: “over objections of FBl”

BREAKING: Trump formally declassifies Russia documents over objections of FBI https://t.co/2T5YdqwRvH via @JustTheNews"	2021-01-20 00:30:07+00:00	0	0	1	0
