,Unnamed: 0,conversation_id,lang,reply_settings,created_at,clean_text,text,author_id,referenced_tweets,id,edit_history_tweet_ids,public_metrics.retweet_count,public_metrics.reply_count,public_metrics.like_count,public_metrics.impression_count,in_reply_to_user_id,geo.place_id,withheld.copyright,withheld.country_codes,geo.coordinates.type,geo.coordinates.coordinates,our_label
8029,12319,1633962231900585984,en,everyone,2023-03-09 22:45:28+00:00,rt nocodemba new course announcement openai released chatgpt api mean build chat bot chatgpt technology,"RT @nocodemba: ⚡NEW COURSE ANNOUNCEMENT⚡

OpenAI released the ChatGPT API.

That means you can build a chat bot with ChatGPT technology.

T…",484708272,"[{'type': 'retweeted', 'id': '1633826317593612288'}]",1633962231900585984,['1633962231900585985'],61,0,0,0,,,,,,,
20888,25178,1632936051919532032,en,everyone,2023-03-09 03:26:45+00:00,walshfreedom tuckercarlson know left trying really hard convince u tucker carlson lying know lying american public past couple year covid j russia every issue,"@WalshFreedom @TuckerCarlson What we know is that, the left now are trying really hard to convince us that Tucker Carlson is lying. But we all know who has been lying to the American public for the past couple of years. About 2020, covid, J6, Russia, and every other issue.",1401115457004838912,"[{'type': 'replied_to', 'id': '1632936051919532032'}]",1633670631647776768,['1633670631647776768'],0,0,0,8,236487888.0,,,,,,
27120,31410,1633076432808165376,en,everyone,2023-03-07 12:05:37+00:00,rt hoehnevirgil avert violence gov harg realize claim reality sl statehood,RT @HoehneVirgil: 13/17 How to avert further violence? The gov. in Harg. should realize that claim and reality of SL’s statehood are very d…,1439363372554899456,"[{'type': 'retweeted', 'id': '1630685244603891714'}]",1633076432808165376,['1633076432808165383'],5,0,0,0,,,,,,,
6167,10457,1633980343710781440,en,everyone,2023-03-09 23:57:26+00:00,congress grapple ai revolution chatgpt http co mmjwlxaibj,"Congress Grapples with #AI #Revolution, #ChatGPT https://t.co/MmJwLXAIbj",1246628360119136256,,1633980343710781440,['1633980343710781441'],0,0,0,8,,,,,,,
28253,32543,1633876631164162048,en,everyone,2023-03-09 17:05:19+00:00,rt kajakallas year ago soviet plane bombed tallinn destroyed almost quarter city see russia using terror,RT @kajakallas: 79 years ago Soviet planes bombed Tallinn and destroyed almost a quarter of the city. We see Russia using the same terror t…,480301510,"[{'type': 'retweeted', 'id': '1633741101885542400'}]",1633876631164162048,['1633876631164162050'],1304,0,0,0,,,,,,,
5856,10146,1633977826754936832,en,everyone,2023-03-10 00:10:13+00:00,decided experiment ai voice ai written script chatgpt create conversation fictional expert http co e vffirc,"I decided to then experiment by having AI voice the AI-written script and then have ChatGPT create a conversation between it and a fictional expert

https://t.co/Es2VffIrC8",622313,"[{'type': 'replied_to', 'id': '1633977826754936834'}]",1633983560599076864,['1633983560599076869'],0,0,0,3,622313.0,,,,,,
14323,18613,901233427525107712,en,everyone,2023-03-09 02:51:03+00:00,nedorton marshallw norened trick ghost tmcs thereseosulliv byted wn moglirocks astragal dulcieburt norselegend hellosf jbizzy jalan michael angryfleas dogsdontliket againmothra shellyrkirchoff lostandlovinit godslightangel kengie dirk fasshauer hamradiojoe topps brianvogel tiberiusscitus najjar richard kimberlymckeeve debodonnell itisjustmebabe kevinoler drac huntersartwork annettetremain yourmomswatchin petermcavoy howienudet littlwritergir duhartkimberlie hrt alacilento bconnectedj tardigradejr rosegar tallnblonde ob benobie carignanabreu joebiden sure stay blinded false god biden finally admits obama put kid cage keep safe pj medium http co rdrpia yi,"@nedorton @MarshallW73 @NoreneD39766667 @tRick_the_only @ghost321 @tmcs10 @ThereseOSulliv2 @ByteD0wn @MogliRocks @astragal @dulcieburt @375NorseLegend @hellosf77 @jbizzy6969 @JAlan21813286 @Michael073153 @AngryFleas @dogsdontliket @AgainMothra @ShellyRKirchoff @lostandlovinit @Godslightangel7 @Kengie91597487 @dirk_fasshauer @HamRadioJoe @topps1959 @8BrianVogel4 @TiberiusScitus @najjar_richard @KimberlyMcKeeve @DebOdonnell18 @itisjustmebabe @kevinoler @2_drac @HuntersArtWork @AnnetteTRemain @yourmomswatchin @PeterMcAvoy_ @howienudet @Littlwritergir1 @DuhartKimberlie @hrt6017 @alacilento1 @BconnectedJ @TardigradeJr @rosegar17673310 @tallnblonde1 @OB1Benobie @CarignanAbreu @JoeBiden Sure….stay blinded to your false god

Biden Finally Admits He and Obama Put ‘Kids in Cages’ but Only to ‘Keep Them Safe’ – PJ Media

https://t.co/5RDRPiA1yI",290791716,"[{'type': 'replied_to', 'id': '1633661320829587457'}]",1633661648652185600,['1633661648652185607'],1,3,2,13,1.4146270681602212e+18,,,,,,
30795,35085,1633874623472476160,en,everyone,2023-03-09 16:57:20+00:00,rt jailletalain palpable nervousness white house asked biden terror attack nordstream even seymo,RT @JailletAlain: JUST NOW: Palpable nervousness at the White House when asked about the Biden terror attack on #Nordstream even when Seymo…,1423260373516390400,"[{'type': 'retweeted', 'id': '1633720211009421312'}]",1633874623472476160,['1633874623472476161'],8,0,0,0,,,,,,,
26186,30476,1633345998947774464,en,everyone,2023-03-08 05:56:46+00:00,rt paultx reminder puerto rico population larger n dakota dakota wyoming combined reason pr,"RT @Paultx890: Just a reminder Puerto Rico has a population larger than N. Dakota, S. Dakota and Wyoming COMBINED.  The only reason PR does…",772465605731418112,"[{'type': 'retweeted', 'id': '1631132621945073665'}]",1633345998947774464,['1633345998947774464'],1348,0,0,0,,,,,,,
5845,10135,1633941127081652224,en,everyone,2023-03-10 00:10:32+00:00,spacex oneweb flokiceo visit mar going together bonk kishu cryptogpt crypto chatgpt bnb btc volt shibarium shibarmy floki shib dogelonmars voltinu tsuka babydogecoin qom metaverse nft elonmusk flokiceoo http co izlmrdahsg,"@SpaceX @OneWeb #FLOKICEO I'D TO VISIT MARS, WHEN ARE WE GOING TOGETHER? #Bonk  #KISHU #CryptoGPT #Crypto #ChatGPT #BNB #BTC #VOLT #Shibarium #SHIBARMY #FLOKI #SHIB #DogelonMars #VOLTINU #TSUKA #BabyDogeCoin #QOM #Metaverse #NFT @elonmusk @FlokiCeoo https://t.co/IzlmrdAHsg",1633969916222078976,"[{'type': 'replied_to', 'id': '1633941127081652224'}]",1633983641150791680,['1633983641150791683'],0,0,0,1,34743251.0,,,,,,
8349,12639,1633746769715826688,en,everyone,2023-03-09 22:33:21+00:00,acynthia hi like follower put new version http co epq vyiil chatgpt stable diffusion eleven lab hosting integration http co n vjqpp e,"@Acynthia_ Hi, I only have like 100 followers. Just put out the new version of https://t.co/7EpQ7vyIiL with chatgpt+stable diffusion+eleven labs+hosting integration: https://t.co/n63VJqPp7E",1601707808189300736,"[{'type': 'replied_to', 'id': '1633746769715826688'}]",1633959183782477824,['1633959183782477827'],0,0,0,7,1.2660253194226688e+18,,,,,,
23654,27944,1633752590344245248,en,everyone,2023-03-09 08:52:25+00:00,rt vikar rasool hundred people joined hath se hath jodo abhiyan carried km padayatra markundal sumbal distt b,RT @vikar_rasool: Hundreds of people joined ‘Hath Se Hath Jodo Abhiyan’ and carried out a 6KM padayatra from Markundal to Sumbal in Distt B…,1476499424582848512,"[{'type': 'retweeted', 'id': '1633740984839454722'}]",1633752590344245248,['1633752590344245250'],201,0,0,0,,,,,,,
16585,20875,1633650937834110976,en,everyone,2023-03-09 02:08:30+00:00,rt bill weimer ptrumpfortx support ukraine bush support ukraine kerry support ukraine biden support ukraine soros,"RT @Bill_Weimer_: @PTRUMPFORTX2020 WHY I DON'T
SUPPORT UKRAINE
Bush Supports Ukraine.
Kerry Supports Ukraine.
Biden Supports Ukraine.
Soros…",1518940944715890688,"[{'type': 'retweeted', 'id': '1631990052304695298'}]",1633650937834110976,['1633650937834110978'],33,0,0,0,,,,,,,
32214,36504,1633873499386265600,en,everyone,2023-03-09 16:52:52+00:00,rt repluna far know member congress swear oath people syria ukraine anywhere else swear oath,"RT @RepLuna: As far as I know, Members of Congress don’t swear an oath to the people of Syria, Ukraine or anywhere else – we swear an oath…",20826081,"[{'type': 'retweeted', 'id': '1633566711109636096'}]",1633873499386265600,['1633873499386265601'],1830,0,0,0,,,,,,,
21070,25360,1633670342026698752,en,everyone,2023-03-09 03:25:36+00:00,rt visegrad breaking russia fired wave cruise missile black sea flying moldova air space,"RT @visegrad24: BREAKING:

Russia has fired a wave of cruise missiles from the Black Sea that are now flying over Moldova’s air space.

The…",1488487640425013248,"[{'type': 'retweeted', 'id': '1633637043258499072'}]",1633670342026698752,['1633670342026698757'],803,0,0,0,,,,,,,
24402,28692,1633656194211479552,en,everyone,2023-03-09 02:29:23+00:00,rt democracydocket c statehood way ensure american citizen living washington c full representation con,"RT @DemocracyDocket: “D.C. statehood is the only way to ensure American citizens living in Washington, D.C. have full representation in Con…",970298310555848704,"[{'type': 'retweeted', 'id': '1633625994052399106'}]",1633656194211479552,['1633656194211479553'],95,0,0,0,,,,,,,
12563,16853,1633669967542468608,en,everyone,2023-03-09 03:24:07+00:00,rt michelleobama internationalwomensday hope read piece amal clooney melindagates time w,"RT @MichelleObama: This #InternationalWomensDay, I hope you’ll read my piece with Amal Clooney and @MelindaGates in @TIME about how we’re w…",152362351,"[{'type': 'retweeted', 'id': '1633467831319769089'}]",1633669967542468608,['1633669967542468608'],1232,0,0,0,,,,,,,
18975,23265,1633640638959714304,en,everyone,2023-03-09 03:39:33+00:00,gerardroth adamkinzinger jeffrey sachs advice post soviet russia exactly created malignant kleptocracy reason keep defending face monumental failure,"@GerardRoth1 @AdamKinzinger Jeffrey Sachs ""advice""  in post Soviet Russia is exactly what created this malignant kleptocracy. The only reason he keeps defending them is that he can't face how monumental his failure was",1541225713499394048,"[{'type': 'replied_to', 'id': '1633642505739595779'}]",1633673853233758208,['1633673853233758213'],0,0,0,6,302100887.0,,,,,,
27595,31885,1633877150733578240,en,everyone,2023-03-09 17:07:23+00:00,rt mtaibbi told put hamilton list suspected russian influence account bishop puzzled nonsense supp,"RT @mtaibbi: 38.  Told he was put on the Hamilton list of suspected “Russian influence” accounts, Bishop was puzzled. 

“Nonsense. I’m supp…",1599163489708396544,"[{'type': 'retweeted', 'id': '1633830125660946433'}]",1633877150733578240,['1633877150733578240'],319,0,0,0,,,,,,,
19263,23553,1633568912875896832,en,everyone,2023-03-09 03:37:38+00:00,nkulw say support russia,@nkulw Just say you support Russia,1555910835461132288,"[{'type': 'replied_to', 'id': '1633673269420146691'}]",1633673371413086208,['1633673371413086208'],0,0,0,6,1.5559108354611323e+18,,,,,,
31330,35620,1633874200099278848,en,everyone,2023-03-09 16:55:39+00:00,rt cnn russia showered kyiv lviv major city across ukraine official said unprecedented array missile,"RT @CNN: Russia showered Kyiv, Lviv and other major cities across Ukraine with what officials said was an unprecedented array of missiles o…",1554093370020188160,"[{'type': 'retweeted', 'id': '1633824221427113984'}]",1633874200099278848,['1633874200099278854'],120,0,0,0,,,,,,,
24682,28972,1633640049966284800,en,everyone,2023-03-09 01:25:14+00:00,rt senatorcardin power intervene mean stand people district columbia,"RT @SenatorCardin: Just because we have the power to intervene, doesn't mean we should. I stand with the people of the District of Columbia…",801251246,"[{'type': 'retweeted', 'id': '1633635812142112768'}]",1633640049966284800,['1633640049966284806'],10,0,0,0,,,,,,,
27379,31669,1633877305553719296,en,everyone,2023-03-09 17:08:00+00:00,battle line drawn ecb governing council quiet period kick ahead march decision plus ammunition ukraine carbon capture denmark seabed amp regulatory push tiktok read today brussels edition http co unu xgbj b,"Battle lines are drawn on the ECB governing council, as the quiet period kicks in ahead of the March 16 decision Plus, ammunition for Ukraine, carbon capture on Denmark's seabed &amp; a regulatory push from TikTok Read more in today's Brussels Edition https://t.co/unu4Xgbj2b",1593465585807106048,"[{'type': 'quoted', 'id': '1633828766299594752'}]",1633877305553719296,['1633877305553719302'],0,0,0,0,,,,,,,
22546,26836,1353124985737510912,en,everyone,2023-03-09 18:13:21+00:00,praising gov puerto rico removed thru historic protest pro u statehood party govpierluisi weekend thanked disgraced gov rossello lobbying favor u statehood despite lack consensus amp hate http co ebubhgquj,"Praising a Gov Puerto Rico removed thru historic protest in 2019?

That's what Pro US Statehood party @GovPierluisi did this weekend-

He thanked disgraced Gov Rossello for lobbying in favor of US Statehood despite a lack of consensus for it &amp; hate for him
https://t.co/2EbubHgqUJ",346746528,"[{'type': 'quoted', 'id': '1633285269376888838'}, {'type': 'replied_to', 'id': '1613945948241104897'}]",1633893752149344256,['1633893752149344256'],4,0,4,1264,346746528.0,,,,,,
5716,5716,1631947749896736768,en,everyone,2023-03-04 09:20:38+00:00,rt deetwocents another american tragedy full video tiktok u tyrenichols wokeaf http co x jg yd,RT @DeeTwoCents: Another American Tragedy. Full video is on @tiktok_us #TyreNichols #WokeAF https://t.co/x4I11JG6YD,16640490,"[{'type': 'retweeted', 'id': '1619309125346930689'}]",1631947749896736768,['1631947749896736771'],316,0,0,0,,,,,,,
8697,12987,1633956221316386816,en,everyone,2023-03-09 22:21:35+00:00,rt benioff chatgpt salesforce using generative ai create einsteingpt amp slackgpt service cloud ceo clarashih amp andrewrsor,RT @Benioff: ChatGPT: How Salesforce is using generative AI to create EinsteinGPT &amp; SlackGPT. Service Cloud CEO ⁦@clarashih⁩ &amp; ⁦@andrewrsor…,42645874,"[{'type': 'retweeted', 'id': '1633897504780722176'}]",1633956221316386816,['1633956221316386816'],21,0,0,0,,,,,,,
22999,27289,1633847126403809280,en,everyone,2023-03-09 15:08:05+00:00,rt prem thakker democrat rewarded abandoning principle c statehood even moderate justice reform look,"RT @prem_thakker: And how were Democrats rewarded for abandoning their principles for D.C. statehood, or even moderate justice reform?
Look…",154614128,"[{'type': 'retweeted', 'id': '1633847072309772290'}]",1633847126403809280,['1633847126403809281'],1,0,0,0,,,,,,,
3215,3215,1633110207957028864,en,everyone,2023-03-07 14:19:49+00:00,rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix,"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…",397390627,"[{'type': 'retweeted', 'id': '1632525319973289985'}]",1633110207957028864,['1633110207957028865'],9130,0,0,0,,,,,,,
22921,27211,1633858758500548608,en,everyone,2023-03-09 15:54:18+00:00,rt beachcity dc hell hole deserve statehood,RT @BeachCity55: DC is a hell hole that doesn't deserve statehood.,1411701880489664512,"[{'type': 'retweeted', 'id': '1633823714448928768'}]",1633858758500548608,['1633858758500548609'],21,0,0,0,,,,,,,
18438,22728,1633674717507796992,en,everyone,2023-03-09 03:42:59+00:00,rt diamoundgirls check huge different donovan mcnabb card lot eagle http co jdoau oup ebay via ebay,RT @diamoundgirls2: Check out 🏈 Huge 20 + different DONOVAN McNABB cards lot 2000 - 2009 all Eagles https://t.co/1JDoau0oUp #eBay via @eBay…,1526561764749586432,"[{'type': 'retweeted', 'id': '1631486955883036674'}]",1633674717507796992,['1633674717507796992'],2,0,0,0,,,,,,,
5927,10217,1633982591589031936,en,everyone,2023-03-10 00:06:22+00:00,chatgpt available azure openai service cloudcomputing http co vjp gphnie,ChatGPT is now available in Azure OpenAI Service #CloudComputing  https://t.co/VjP5GphniE,925280707840266240,,1633982591589031936,['1633982591589031937'],0,0,0,0,,,,,,,
5044,5044,1632970056719122432,en,everyone,2023-03-07 05:02:55+00:00,rt sagesurge marlon wayans roasting chris rock smith slap selectiveoutrage chrisrocklive chrisrock chrisrocknetflix,"RT @sagesurge: Marlon Wayans roasting Chris Rock about the Will Smith slap.

#selectiveoutrage #ChrisRockLive #ChrisRock #chrisrocknetflix…",2564631925,"[{'type': 'retweeted', 'id': '1632525319973289985'}]",1632970056719122432,['1632970056719122432'],9130,0,0,0,,,,,,,
18302,22592,1633674921565114368,en,everyone,2023-03-09 03:43:48+00:00,rt dom lucre february russian economist valentin katasonov america besieged russia placing bio lab surrounding co,"RT @dom_lucre: On February 28, 2022, Russian Economist Valentin Katasonov: 

“America Besieged Russia By Placing Bio-Labs In Surrounding Co…",1328857638122098688,"[{'type': 'retweeted', 'id': '1633670000396435461'}]",1633674921565114368,['1633674921565114368'],135,0,0,0,,,,,,,
1719,1719,1633220307405225984,en,everyone,2023-03-07 21:37:19+00:00,rt mhaquemk trying winning moment check win offer http co jpcyt nj amazon amazon homedecoration,"RT @mhaquemk: Trying is winning at the moment. 
Check and win more offer : https://t.co/JPCYT8t1Nj

#Amazonタイムセール祭り #Amazon #homedecoration…",1485175397675323392,"[{'type': 'retweeted', 'id': '1632794006743846913'}]",1633220307405225984,['1633220307405225990'],314,0,0,0,,,,,,,
